"","X.1","longitude","latitude","formatted","X","origintime","magnitude","depth","magnitudetype","Region"
"2187",2187,175.0233765,-40.27273941,"Manawatu-Whanganui, New Zealand",147718,"2021-08-09T20:18:12.320Z",3.617946773,31.5857811,"M","Manawatū-Whanganui"
"2188",2188,175.0288391,-39.85825729,"368 Western Line, Brunswick, New Zealand",101327,"2019-01-23T07:09:04.251Z",4.882448441,95.47974396,"MLv","Manawatū-Whanganui"
"2189",2189,175.0402374,-41.25506973,"Lower Hutt, Wainuiomata, Lower Hutt City, New Zealand",64689,"2017-10-17T04:17:31.671Z",3.779936016,7.231928349,"M","Wellington"
"2190",2190,175.0410156,-41.25283432,"Lower Hutt, Wainuiomata, Lower Hutt City, New Zealand",108851,"2020-07-28T10:45:13.412Z",3.650309405,7.990894794,"M","Wellington"
"2191",2191,175.0646515,-39.09158325,"Waipahihi Stream, Whanganui National Park, Ruapehu District, New Zealand",95660,"2019-04-22T14:20:12.771Z",4.052610247,143.3073578,"M","Manawatū-Whanganui"
"2192",2192,175.0657501,-39.69783783,"Whanganui District, New Zealand",19391,"2015-08-30T12:35:26.447Z",3.939862295,28.11129189,"M","Manawatū-Whanganui"
"2193",2193,175.066803,-39.33888626,"Ruapehu District, New Zealand",140833,"2021-01-16T11:19:25.419Z",3.616745698,26.98838806,"M","Manawatū-Whanganui"
"2194",2194,175.066803,-39.33888626,"Ruapehu District, New Zealand",161872,"2021-01-16T11:19:25.419Z",3.616745698,26.98838806,"M","Manawatū-Whanganui"
"2195",2195,175.0686493,-41.06185532,"Three Skulls Road, Birchville, Upper Hutt, New Zealand",165083,"2020-11-17T08:46:12.944Z",3.524677953,21.90119553,"MLv","Wellington"
"2196",2196,175.0686493,-41.06185532,"Three Skulls Road, Birchville, Upper Hutt, New Zealand",144044,"2020-11-17T08:46:12.944Z",3.524677953,21.90119553,"MLv","Wellington"
"2197",2197,175.0798897,-41.19605388,"Misty Hill, Whitemans Valley, Upper Hutt City, New Zealand",16824,"2015-10-22T09:43:59.280Z",4.427744578,5.64453125,"M","Wellington"
"2198",2198,175.0858154,-38.87005234,"Ruapehu District, New Zealand",62663,"2017-11-19T12:11:13.887Z",3.784840746,196.6819458,"M","Manawatū-Whanganui"
"2199",2199,175.0938873,-40.7596817,"Otaki Beach 5512, New Zealand",2898,"2016-06-29T08:41:48.068Z",3.559159508,34.67017746,"M","Wellington"
"2200",2200,175.0984344,-38.94210052,"Ruapehu District, New Zealand",3159,"2016-06-23T15:48:44.907Z",3.586058131,254.3665619,"M","Manawatū-Whanganui"
"2201",2201,175.1051483,-41.16564178,"Whitemans Valley, Upper Hutt City, New Zealand",70293,"2017-07-09T18:56:13.672Z",4.166635686,4.669864178,"M","Wellington"
"2202",2202,175.1098633,-40.57548904,"Manawatu-Whanganui, New Zealand",89083,"2019-07-24T12:55:46.643Z",4.064681976,28.24269485,"M","Manawatū-Whanganui"
"2203",2203,175.1106873,-40.55738068,"Manawatu-Whanganui, New Zealand",10824,"2016-02-11T01:17:22.921Z",3.758122064,5,"M","Manawatū-Whanganui"
"2204",2204,175.1385956,-39.92972946,"61 Waikupa Road, Okoia, Okoia 4572, New Zealand",83591,"2017-02-20T05:51:53.396Z",3.647644816,22.54371643,"M","Manawatū-Whanganui"
"2205",2205,175.1538391,-39.39873505,"Huikumu Road, Raetihi, New Zealand",140190,"2021-01-28T16:17:25.761Z",3.519506515,81.22475433,"MLv","Manawatū-Whanganui"
"2206",2206,175.1538391,-39.39873505,"Huikumu Road, Raetihi, New Zealand",161229,"2021-01-28T16:17:25.761Z",3.519506515,81.22475433,"MLv","Manawatū-Whanganui"
"2207",2207,175.1681671,-38.79388809,"718 Opotiki Road, Matiere, New Zealand",13131,"2016-01-01T04:16:43.462Z",4.065727124,186.5118256,"M","Manawatū-Whanganui"
"2208",2208,175.1753082,-38.78408813,"718 Opotiki Road, Matiere, New Zealand",109691,"2020-07-12T04:45:26.347Z",3.879413443,219.7214203,"M","Manawatū-Whanganui"
"2209",2209,175.1753082,-41.27975082,"Alsops Bay, Papatahi Road, Featherston Community, New Zealand",54507,"2018-04-03T03:48:53.378Z",3.652761622,6.42604208,"M","Wellington"
"2210",2210,175.177124,-39.78171158,"Whanganui District, New Zealand",154321,"2021-04-11T16:06:13.448Z",3.69764989,58.55435181,"M","Manawatū-Whanganui"
"2211",2211,175.177124,-39.78171158,"Whanganui District, New Zealand",133282,"2021-04-11T16:06:13.448Z",3.69764989,58.55435181,"M","Manawatū-Whanganui"
"2212",2212,175.1772919,-39.94488907,"440 Matarawa Valley Road, Fordell 4572, New Zealand",63485,"2017-11-03T14:02:21.859Z",3.508705772,28.78178978,"M","Manawatū-Whanganui"
"2213",2213,175.1860352,-40.70825577,"58 Takapu Road, Kuku, Manakau 5573, New Zealand",31649,"2016-11-24T04:02:08.204Z",3.935748312,26.57536697,"M","Manawatū-Whanganui"
"2214",2214,175.1877899,-38.80858231,"Ruapehu District, New Zealand",144600,"2020-11-06T17:25:48.008Z",3.797747887,194.4414368,"MLv","Manawatū-Whanganui"
"2215",2215,175.1877899,-38.80858231,"Ruapehu District, New Zealand",165639,"2020-11-06T17:25:48.008Z",3.797747887,194.4414368,"MLv","Manawatū-Whanganui"
"2216",2216,175.2069244,-40.51912689,"Levin, Waitarere, Horowhenua District, New Zealand",58757,"2018-01-20T01:46:50.876Z",4.286387708,27.19912529,"M","Manawatū-Whanganui"
"2217",2217,175.2089081,-39.15498352,"Kokako Road, Riamaki (Upper Ruatiti), New Zealand",75659,"2017-05-06T12:32:05.706Z",3.52294056,132.0378723,"M","Manawatū-Whanganui"
"2218",2218,175.2090607,-41.08369827,"1767 State Highway 2, Upper Hutt, Kaitoke, New Zealand",110523,"2020-06-25T18:52:52.765Z",3.636630794,25.51541328,"M","Wellington"
"2219",2219,175.2099915,-40.54463959,"362 Waka Tete Place, Waitarere, New Zealand",58751,"2018-01-20T03:20:16.102Z",3.95429312,29.04804611,"M","Manawatū-Whanganui"
"2220",2220,175.2347717,-39.74873734,"Whanganui District, New Zealand",69119,"2017-07-29T16:15:15.981Z",4.089098324,55.99061584,"M","Manawatū-Whanganui"
"2221",2221,175.2389679,-40.93187714,"Kapiti Coast District, New Zealand",92330,"2019-06-09T02:27:24.516Z",3.558042677,21.23799515,"M","Wellington"
"2222",2222,175.2425537,-40.0403862,"Rangitīkei District, New Zealand",111449,"2020-06-13T20:39:13.785Z",3.788354929,25.86914635,"M","Manawatū-Whanganui"
"2223",2223,175.2582855,-40.44483948,"185 Wylie Road, Foxton, New Zealand",30706,"2016-11-27T02:42:49.859Z",3.881904187,5,"M","Manawatū-Whanganui"
"2224",2224,175.2797089,-39.25691605,"Ruapehu District, New Zealand",88128,"2019-08-11T22:35:21.605Z",3.618298953,19.64836693,"M","Manawatū-Whanganui"
"2225",2225,175.2894897,-41.61719894,"3763A Cape Palliser Road, Cape Palliser, New Zealand",77806,"2017-04-09T10:57:59.815Z",4.756361467,14.25007534,"M","Wellington"
"2226",2226,175.326803,-39.11293018,"954 Kaitieke Road, Kaitieke, New Zealand",19616,"2015-08-26T17:27:53.951Z",3.537396833,15.4296875,"M","Manawatū-Whanganui"
"2227",2227,175.3302847,-39.12054029,"Navawan, Kaitieke, Ruapehu District, New Zealand",14253,"2015-12-11T10:15:52.957Z",3.616607105,15.1953125,"M","Manawatū-Whanganui"
"2228",2228,175.3370819,-38.56066132,"324 Tapuwae Road, Porootarao, Maniaiti / Benneydale 3987, New Zealand",11402,"2016-02-01T11:05:09.422Z",4.102486714,257.8292847,"M","Central North"
"2229",2229,175.3518583,-39.12620074,"497 Kaitieke Road, Kaitieke, New Zealand",12564,"2016-01-12T12:22:31.671Z",3.760063818,15.1953125,"M","Manawatū-Whanganui"
"2230",2230,175.3614502,-40.04866409,"174 Johnston Road, Marton Junction, Marton 4710, New Zealand",118199,"2020-02-18T11:53:08.918Z",3.598739807,11.20453262,"M","Manawatū-Whanganui"
"2231",2231,175.3681641,-38.6271553,"Ruapehu District, New Zealand",124277,"2019-10-21T11:16:57.483Z",3.714265176,201.7957306,"M","Manawatū-Whanganui"
"2232",2232,175.3936157,-39.61249161,"Whanganui District, New Zealand",124581,"2019-10-14T02:19:18.183Z",4.013296766,57.39068985,"M","Manawatū-Whanganui"
"2233",2233,175.4049746,-40.92366651,"Totara Creek Track, New Zealand",5211,"2016-05-12T06:15:23.900Z",3.677065105,26.9140625,"M","Wellington"
"2234",2234,175.4130249,-40.68111038,"Horowhenua District, New Zealand",151405,"2021-06-01T01:27:51.439Z",3.888850713,20.37113571,"M","Manawatū-Whanganui"
"2235",2235,175.4130249,-40.68111038,"Horowhenua District, New Zealand",130366,"2021-06-01T01:27:51.439Z",3.888850713,20.37113571,"M","Manawatū-Whanganui"
"2236",2236,175.4176941,-40.694767,"Horowhenua District, New Zealand",49442,"2018-07-08T01:30:42.678Z",3.523267358,22.68487549,"M","Manawatū-Whanganui"
"2237",2237,175.4226134,-40.91710385,"Totara Creek Track, Tararua Forest Park, New Zealand",5243,"2016-05-11T19:55:18.243Z",5.162885191,27.265625,"M","Wellington"
"2238",2238,175.4241875,-40.91673375,"Totara Creek Track, Tararua Forest Park, New Zealand",5248,"2016-05-11T19:15:32.224Z",4.663071669,27.6171875,"M","Wellington"
"2239",2239,175.4302216,-40.70422363,"Puketurua Track, New Zealand",114328,"2020-04-29T02:20:22.008Z",3.595362579,22.10618973,"M","Manawatū-Whanganui"
"2240",2240,175.4380798,-40.1206398,"190 Kakariki Road, Crofton, Marton, New Zealand",63078,"2017-11-12T05:03:58.139Z",4.124132002,39.25346756,"M","Manawatū-Whanganui"
"2241",2241,175.445282,-40.89216995,"River Ridge Track, Tararua Forest Park, New Zealand",56588,"2018-02-25T13:43:46.517Z",3.998426116,20.03850937,"M","Wellington"
"2242",2242,175.4462128,-40.88380814,"East Holdsworth Track, Tararua Forest Park, New Zealand",142766,"2020-12-14T11:57:52.562Z",3.706078199,18.58257294,"M","Wellington"
"2243",2243,175.4462128,-40.88380814,"East Holdsworth Track, Tararua Forest Park, New Zealand",163805,"2020-12-14T11:57:52.562Z",3.706078199,18.58257294,"M","Wellington"
"2244",2244,175.4545228,-40.07851655,"369 Onepuhi Road, Marton, New Zealand",25461,"2016-12-22T12:41:39.581Z",3.873743223,63.59375,"M","Manawatū-Whanganui"
"2245",2245,175.458786,-40.88205338,"Carterton District, New Zealand",156969,"2021-03-14T11:39:30.227Z",3.68808935,17.01023674,"M","Wellington"
"2246",2246,175.458786,-40.88205338,"Carterton District, New Zealand",135930,"2021-03-14T11:39:30.227Z",3.68808935,17.01023674,"M","Wellington"
"2247",2247,175.4590759,-40.90399933,"Gentle Annie Track, Tararua Forest Park, New Zealand",70572,"2017-07-06T08:44:23.525Z",4.40053856,21.43715477,"M","Wellington"
"2248",2248,175.4656163,-40.89128616,"Carterton District, New Zealand",7145,"2016-04-11T23:07:21.125Z",3.7502287,23.8671875,"M","Wellington"
"2249",2249,175.4688263,-40.63144684,"Dick Creek, Tararua Forest Park, Carterton District, New Zealand",27137,"2016-12-11T13:16:14.932Z",3.792304792,21.09414101,"M","Wellington"
"2250",2250,175.4805603,-39.05760193,"Tongariro Forest Park, Ruapehu District, New Zealand",45894,"2018-09-16T09:28:27.967Z",3.698555497,105.0988693,"M","Manawatū-Whanganui"
"2251",2251,175.4912109,-39.36366272,"Ruapehu District, New Zealand",49345,"2018-07-10T21:43:58.935Z",4.888147185,74.56724548,"M","Manawatū-Whanganui"
"2252",2252,175.4943879,-40.89297465,"Carterton District, New Zealand",7187,"2016-04-11T19:41:06.568Z",5.203406451,23.8671875,"M","Wellington"
"2253",2253,175.5164337,-40.72911835,"Masterton District, New Zealand",9750,"2016-02-27T10:50:41.646Z",3.718637967,21.15505981,"M","Wellington"
"2254",2254,175.5164642,-40.96637344,"403 Haringa Road, Carrington, New Zealand",46223,"2018-09-10T06:27:17.125Z",4.026157178,22.65688133,"M","Wellington"
"2255",2255,175.5293121,-38.64125824,"Ruapehu District, New Zealand",167085,"2020-10-10T03:52:52.960Z",4.428966891,160.1863708,"MLv","Manawatū-Whanganui"
"2256",2256,175.5293121,-38.64125824,"Ruapehu District, New Zealand",146046,"2020-10-10T03:52:52.960Z",4.428966891,160.1863708,"MLv","Manawatū-Whanganui"
"2257",2257,175.5333405,-39.12973785,"11243, Tongariro National Park, Ruapehu District, New Zealand",92468,"2019-06-06T19:47:44.874Z",3.935504879,90.65556335,"M","Manawatū-Whanganui"
"2258",2258,175.5691376,-39.86284256,"550 Agnews Road, Hunterville, New Zealand",32402,"2016-11-22T10:59:57.682Z",3.639032759,11.59593201,"M","Manawatū-Whanganui"
"2259",2259,175.5710907,-40.94713593,"343 Norfolk Road, Waingawa 5791, New Zealand",91448,"2019-06-20T19:18:37.169Z",3.62345763,24.23646164,"M","Wellington"
"2260",2260,175.5739594,-41.08005905,"48 Opuakaio Road, Kokotau 5792, New Zealand",105718,"2020-09-24T09:28:01.169Z",3.556571003,32.57863235,"M","Wellington"
"2261",2261,175.5834351,-40.52629852,"Palmerston North, Manawatu-Whanganui, New Zealand",101238,"2019-01-25T02:15:35.557Z",3.877672762,4.95909977,"M","Manawatū-Whanganui"
"2262",2262,175.5851309,-41.29706761,"Martinborough Community, South Wairarapa District, New Zealand",17660,"2015-10-05T22:59:13.425Z",3.5144068,26.796875,"M","Wellington"
"2263",2263,175.589386,-40.23587036,"Oxidation ponds, Ratanui Street, Aorangi, Feilding 4702, New Zealand",116287,"2020-03-25T13:48:26.041Z",3.898508111,34.94812775,"M","Manawatū-Whanganui"
"2264",2264,175.5893904,-37.44646472,"Matamata Piako District, New Zealand",55930,"2018-03-08T17:46:53.236Z",3.677452664,175.625,"M","Central North"
"2265",2265,175.6019694,-40.80238649,"Forest Home, 184 Kiriwhakapapa Road, Kiriwhakapapa, New Zealand",25379,"2016-12-23T01:30:02.792Z",3.955160603,15.078125,"M","Wellington"
"2266",2266,175.6100464,-40.05664444,"230 Williamson Road West, Waituna West, Waituna West 4770, New Zealand",101663,"2019-01-15T07:03:56.803Z",3.702143352,34.30516052,"M","Manawatū-Whanganui"
"2267",2267,175.6266937,-40.67752075,"Tararua District, New Zealand",29837,"2016-11-30T07:48:05.965Z",3.505858029,25.37373734,"M","Manawatū-Whanganui"
"2268",2268,175.6506653,-41.30108261,"51 Bush Gully Road, Hinakura 5784, New Zealand",35583,"2016-11-16T09:15:14.891Z",4.028579352,15.54866886,"M","Wellington"
"2269",2269,175.6574505,-40.53060949,"876 Kopikopiko Road, Eketahuna, New Zealand",13857,"2015-12-18T17:42:07.580Z",3.684266264,34.765625,"M","Manawatū-Whanganui"
"2270",2270,175.6667023,-39.70726013,"316 Whaka Road, Taihape, New Zealand",2418,"2016-07-09T22:46:32.396Z",3.555265815,4.767342567,"M","Manawatū-Whanganui"
"2271",2271,175.6675873,-39.85693741,"Rangitīkei District, New Zealand",5161,"2016-05-13T13:33:29.564Z",3.703541373,29.79000282,"M","Manawatū-Whanganui"
"2272",2272,175.6699444,-38.93457219,"Taupo District, New Zealand",79341,"2017-03-29T23:58:49.403Z",4.487705646,6.40625,"M","Central North"
"2273",2273,175.6814117,-38.78265381,"5361 Western Bay Road, Kuratau Junction, Waihaha 3381, New Zealand",159535,"2021-02-27T11:42:55.038Z",4.80114471,112.9065475,"MLv","Central North"
"2274",2274,175.6814117,-38.78265381,"5361 Western Bay Road, Kuratau Junction, Waihaha 3381, New Zealand",138496,"2021-02-27T11:42:55.038Z",4.80114471,112.9065475,"MLv","Central North"
"2275",2275,175.6827393,-38.91820908,"Taupo District, New Zealand",79657,"2017-03-29T03:12:05.883Z",3.511194117,2.979174614,"M","Central North"
"2276",2276,175.6893586,-38.92141056,"Taupo District, New Zealand",83425,"2017-02-21T08:20:27.268Z",3.574888858,8.8671875,"M","Central North"
"2277",2277,175.7047871,-38.92855141,"Taupo District, New Zealand",83417,"2017-02-21T08:35:58.418Z",3.843134292,9.8046875,"M","Central North"
"2278",2278,175.710968,-38.54968643,"Taupo District, New Zealand",46251,"2018-09-09T16:10:24.759Z",4.418027028,138.2263489,"M","Central North"
"2279",2279,175.7134247,-40.64844131,"48 Alfredton Road, Eketahuna 4900, New Zealand",13056,"2016-01-02T16:35:01.983Z",3.641552857,5,"M","Manawatū-Whanganui"
"2280",2280,175.7207031,-38.25904465,"South Waikato District, New Zealand",113182,"2020-05-20T18:26:17.309Z",3.566474239,174.1267853,"M","Central North"
"2281",2281,175.736969,-40.68434143,"455 Mangaoranga Road, Eketahuna, New Zealand",150873,"2021-06-09T02:39:52.864Z",3.839216167,26.99681282,"M","Manawatū-Whanganui"
"2282",2282,175.736969,-40.68434143,"455 Mangaoranga Road, Eketahuna, New Zealand",129834,"2021-06-09T02:39:52.864Z",3.839216167,26.99681282,"M","Manawatū-Whanganui"
"2283",2283,175.7406311,-40.99467087,"40 McKenzies Road, Weraiti, New Zealand",116602,"2020-03-19T03:13:34.520Z",3.701661809,40.25020218,"M","Wellington"
"2284",2284,175.7409363,-40.64514542,"292 Alfredton Road, Eketahuna 4900, New Zealand",19370,"2015-08-30T19:52:40.945Z",4.346404725,7.90261507,"M","Manawatū-Whanganui"
"2285",2285,175.7950897,-40.60549545,"77 Tawataia Road, Eketahuna, New Zealand",74414,"2017-05-25T00:19:40.464Z",4.059591334,25.54966736,"M","Manawatū-Whanganui"
"2286",2286,175.7975616,-41.13843155,"Carterton District, New Zealand",133850,"2021-04-04T18:58:04.272Z",3.865233533,24.88738441,"MLv","Wellington"
"2287",2287,175.7975616,-41.13843155,"Carterton District, New Zealand",154889,"2021-04-04T18:58:04.272Z",3.865233533,24.88738441,"MLv","Wellington"
"2288",2288,175.8032227,-39.50606155,"Ruapehu District, New Zealand",49324,"2018-07-11T08:43:33.781Z",3.583946462,36.89616776,"M","Manawatū-Whanganui"
"2289",2289,175.805603,-40.61169815,"Clivedale, Eketahuna, Tararua District, New Zealand",144707,"2020-11-04T16:46:08.421Z",3.703773422,7.093566418,"M","Manawatū-Whanganui"
"2290",2290,175.805603,-40.61169815,"Clivedale, Eketahuna, Tararua District, New Zealand",165746,"2020-11-04T16:46:08.421Z",3.703773422,7.093566418,"M","Manawatū-Whanganui"
"2291",2291,175.815033,-38.20440674,"2237 Old Taupo Road, Wiltsdown 3491, New Zealand",86424,"2019-09-09T18:08:40.417Z",3.919263968,203.1801605,"M","Central North"
"2292",2292,175.8164673,-40.15044022,"1545 Pohangina Road, Awahou North, Pohangina 4884, New Zealand",91118,"2019-06-22T20:41:42.265Z",3.918217542,40.82603836,"M","Manawatū-Whanganui"
"2293",2293,175.8224452,-38.67998461,"Boat Harbour, New Zealand",442,"2016-08-24T06:50:10.314Z",4.207068967,103.203125,"M","Central North"
"2294",2294,175.8305206,-40.58961105,"Tararua District, New Zealand",66572,"2017-09-12T07:10:35.086Z",3.88579324,19.62677383,"M","Manawatū-Whanganui"
"2295",2295,175.8305817,-40.65629578,"Tararua District, New Zealand",67108,"2017-09-01T07:50:52.184Z",3.645221124,18.59602165,"M","Manawatū-Whanganui"
"2296",2296,175.8339844,-38.64958572,"Taupo District, New Zealand",10684,"2016-02-13T13:28:00.613Z",3.551392399,120.2680817,"M","Central North"
"2297",2297,175.8348083,-40.70118332,"580 Bartons Line, Eketahuna 4996, New Zealand",58475,"2018-01-24T12:33:39.749Z",3.512974373,26.70786095,"M","Manawatū-Whanganui"
"2298",2298,175.8371887,-38.31442642,"Waituna Stream, Kinleith, South Waikato District, New Zealand",92823,"2019-06-02T19:15:43.938Z",3.868952882,187.0832825,"M","Central North"
"2299",2299,175.8515778,-38.66495895,"Kawakawa Bay Track, New Zealand",85980,"2019-09-19T00:35:41.636Z",4.313363782,142.7715607,"M","Central North"
"2300",2300,175.8526306,-38.46634674,"376 Spencer Road, Tirohanga Taupo District 3078, New Zealand",92978,"2019-05-29T16:38:44.543Z",4.498311613,163.1235046,"M","Central North"
"2301",2301,175.856369,-39.37734222,"Ruapehu District, New Zealand",65049,"2017-10-10T08:38:32.228Z",3.510740714,54.82740784,"M","Manawatū-Whanganui"
"2302",2302,175.8629913,-40.60995865,"Tararua District, New Zealand",114302,"2020-04-29T12:23:39.995Z",3.513221528,22.68933678,"M","Manawatū-Whanganui"
"2303",2303,175.8637695,-38.66506577,"Kawakawa beach, New Zealand",39043,"2016-10-25T16:39:21.825Z",4.042904037,150.0141602,"M","Central North"
"2304",2304,175.866684,-38.44432449,"685 Pokuru Road, Tirohanga Taupo District 3078, New Zealand",67045,"2017-09-02T11:49:19.805Z",4.015174085,166.4163361,"M","Central North"
"2305",2305,175.8707733,-40.61481094,"Tararua District, New Zealand",114301,"2020-04-29T12:27:11.141Z",3.518498341,22.10464859,"M","Manawatū-Whanganui"
"2306",2306,175.8768921,-38.81238556,"Taupo District, New Zealand",90204,"2019-07-06T09:12:45.143Z",3.832752495,9.486784935,"M","Central North"
"2307",2307,175.8798477,-38.42416803,"1209 Ongaroto Road, Kinleith, New Zealand",16321,"2015-10-30T01:14:38.234Z",3.509853574,138.59375,"M","Central North"
"2308",2308,175.8807678,-38.67072296,"Taupo District, New Zealand",90585,"2019-06-28T22:30:59.814Z",3.59891461,132.4359894,"M","Central North"
"2309",2309,175.8848724,-38.41180038,"1122C Ongaroto Road, Kinleith 3078, New Zealand",99585,"2019-02-21T11:59:24.829Z",3.63930938,159.1643982,"M","Central North"
"2310",2310,175.8900644,-38.83043552,"Taupo District, New Zealand",42257,"2016-09-07T11:29:47.430Z",4.23709133,89.140625,"M","Central North"
"2311",2311,175.8943787,-38.82086563,"Taupo District, New Zealand",89676,"2019-07-14T00:21:08.727Z",3.706265677,8.807047844,"M","Central North"
"2312",2312,175.8976288,-40.64083481,"Tararua District, New Zealand",54861,"2018-03-27T07:10:31.512Z",3.787963992,20.6780777,"M","Manawatū-Whanganui"
"2313",2313,175.8978729,-38.49560165,"533B Tirohanga Road, Mokai, Atiamuri 3078, New Zealand",152552,"2021-05-08T13:05:45.804Z",3.640278415,131.1113129,"M","Central North"
"2314",2314,175.8978729,-38.49560165,"533B Tirohanga Road, Mokai, Atiamuri 3078, New Zealand",131513,"2021-05-08T13:05:45.804Z",3.640278415,131.1113129,"M","Central North"
"2315",2315,175.9063718,-40.51762239,"Tararua District, New Zealand",13261,"2015-12-29T23:36:17.858Z",4.694027632,24.8046875,"M","Manawatū-Whanganui"
"2316",2316,175.9097595,-38.8513298,"Taupo District, New Zealand",86853,"2019-09-04T07:02:52.385Z",5.018913848,5,"M","Central North"
"2317",2317,175.9133911,-38.42562485,"Waikato River, New Zealand",29683,"2016-11-30T20:50:54.706Z",3.820677442,147.7344513,"M","Central North"
"2318",2318,175.9165344,-38.84750748,"Taupo District, New Zealand",86832,"2019-09-04T08:05:31.979Z",3.55140334,5,"M","Central North"
"2319",2319,175.9217834,-38.64258194,"8 Oakdale Drive, Kinloch, New Zealand",155691,"2021-03-25T15:26:27.620Z",4.067591188,114.3989868,"M","Central North"
"2320",2320,175.9217834,-38.64258194,"8 Oakdale Drive, Kinloch, New Zealand",134652,"2021-03-25T15:26:27.620Z",4.067591188,114.3989868,"M","Central North"
"2321",2321,175.9224854,-40.55199051,"Kaitawa Ridge Road, 4986, New Zealand",87701,"2019-08-19T07:28:47.250Z",4.289126245,22.2801075,"M","Manawatū-Whanganui"
"2322",2322,175.9264374,-38.85774612,"Taupo District, New Zealand",86852,"2019-09-04T07:04:34.465Z",4.511246795,5,"M","Central North"
"2323",2323,175.9281464,-39.31122589,"Ruapehu District, New Zealand",146490,"2020-10-01T06:45:36.732Z",3.726894044,45.28050232,"M","Manawatū-Whanganui"
"2324",2324,175.9281464,-39.31122589,"Ruapehu District, New Zealand",167529,"2020-10-01T06:45:36.732Z",3.726894044,45.28050232,"M","Manawatū-Whanganui"
"2325",2325,175.9304199,-38.40597153,"South Waikato District, New Zealand",22903,"2017-01-10T02:51:53.130Z",4.696435258,168.1743774,"M","Central North"
"2326",2326,175.9403534,-38.77421951,"Taupo District, New Zealand",66036,"2017-09-22T09:15:25.241Z",3.689276926,78.24977112,"M","Central North"
"2327",2327,175.9442902,-39.38100815,"STOWMAN RANGE, Waiouru Military Area, Ruapehu District, New Zealand",15560,"2015-11-12T10:41:04.437Z",3.616470766,42.90645599,"M","Manawatū-Whanganui"
"2328",2328,175.9471588,-39.78633881,"Rangitīkei District, New Zealand",133456,"2021-04-09T11:14:15.103Z",3.702283626,36.4520607,"MLv","Manawatū-Whanganui"
"2329",2329,175.9471588,-39.78633881,"Rangitīkei District, New Zealand",154495,"2021-04-09T11:14:15.103Z",3.702283626,36.4520607,"MLv","Manawatū-Whanganui"
"2330",2330,175.9480133,-40.17233276,"Tararua District, New Zealand",81872,"2017-03-03T19:09:08.787Z",3.551078795,34.10773849,"M","Manawatū-Whanganui"
"2331",2331,175.9582367,-38.77264786,"Taupo District, New Zealand",90990,"2019-06-24T15:28:59.223Z",3.65749791,5,"M","Central North"
"2332",2332,175.959259,-38.60746765,"1375 Poihipi Road, Mokai, Taupo 3351, New Zealand",86303,"2019-09-11T17:28:29.007Z",4.311665172,141.4619751,"M","Central North"
"2333",2333,175.9597209,-39.38937453,"Ruapehu District, New Zealand",15976,"2015-11-05T05:30:10.422Z",3.623798615,51.171875,"M","Manawatū-Whanganui"
"2334",2334,175.9597209,-39.38937453,"Ruapehu District, New Zealand",16195,"2015-11-01T05:42:11.671Z",5.38128347,54.921875,"M","Manawatū-Whanganui"
"2335",2335,175.9619598,-40.29960251,"Tararua District, New Zealand",103383,"2018-12-13T20:05:17.433Z",4.430552418,38.63779831,"M","Manawatū-Whanganui"
"2336",2336,175.9666748,-40.2598381,"757 Maharahara Road, Maharahara, New Zealand",95577,"2019-04-23T16:37:10.033Z",4.790120006,24.61185455,"M","Manawatū-Whanganui"
"2337",2337,175.9667206,-38.30324554,"5575 State Highway 1, Kinleith, New Zealand",127079,"2021-08-01T13:04:54.588Z",5.139707806,159.6030273,"MLv","Central North"
"2338",2338,175.9667206,-38.30324554,"5575 State Highway 1, Kinleith, New Zealand",148118,"2021-08-01T13:04:54.588Z",5.139707806,159.6030273,"MLv","Central North"
"2339",2339,175.9669037,-38.20513916,"South Waikato District, New Zealand",90358,"2019-07-02T17:05:36.532Z",3.718300357,143.5079498,"M","Central North"
"2340",2340,175.9677277,-38.3769455,"South Waikato District, New Zealand",52237,"2018-05-16T00:03:45.736Z",4.257977298,152.0203705,"M","Central North"
"2341",2341,175.9688975,-38.62258611,"366 Whangamata Road, Kinloch, New Zealand",72148,"2017-06-14T23:08:43.097Z",3.537031532,7.63671875,"M","Central North"
"2342",2342,175.9811859,-37.81870651,"Western Bay of Plenty District, New Zealand",116902,"2020-03-13T13:29:08.278Z",3.585404773,264.9043579,"M","Central North"
"2343",2343,175.9869843,-40.40522003,"142 Makairo Track, Pahiatua, New Zealand",51753,"2018-05-28T22:45:37.299Z",4.00053226,17.18725967,"M","Manawatū-Whanganui"
"2344",2344,175.9950562,-38.96992874,"DB (Tokaanu SD), Tauranga Taupo, Taupo District, New Zealand",50358,"2018-06-21T04:59:16.085Z",4.62575962,85.47457123,"M","Central North"
"2345",2345,175.9961243,-38.90662384,"Taupo District, New Zealand",130222,"2021-06-03T00:23:40.859Z",4.761659257,5,"MLv","Central North"
"2346",2346,175.9961243,-38.90662384,"Taupo District, New Zealand",151261,"2021-06-03T00:23:40.859Z",4.761659257,5,"MLv","Central North"
"2347",2347,175.9990387,-39.60944366,"84 Matawhero Road, Pukeokahu, New Zealand",65410,"2017-10-03T14:19:45.396Z",3.91989655,56.15230942,"M","Manawatū-Whanganui"
